Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
80,* Nikola Portner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
5,* Rasmus Meyer Ejlersen,3,0,0.0,3,100.0,0,0,0,1,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
7,* Dominik Mappes,4,0,0.0,4,80.0,1,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
9,* Ole Klimpke,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
10,* Zolt  Krakovszki,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
11,* Till Klimpke,0,0,0.0,0,0.0,0,0,0,0,0,5,23.81,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
12,* Anadin Suljakovic,0,0,0.0,0,0.0,0,0,0,0,0,7,30.43,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
14,* Vladimir Vranjes,3,0,0.0,3,100.0,0,0,0,1,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
18,* Lukas Becher,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
19,* Philipp Ahouansou,5,0,0.0,5,50.0,1,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
22,* Jona Schoch,2,0,0.0,2,100.0,1,0,0,1,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
25,* Justin Müller,1,0,0.0,1,100.0,2,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
33,* Georg Löwen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
42,* Nemanja Zelenovic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
50,* Lion Zacharias,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
75,* Domen Novak,7,3,75.0,4,87.5,0,0,1,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
77,* Stefan Cavor,2,0,0.0,2,50.0,2,0,0,0,0,0,0.0,Away,HSG Wetzlar,"07.09.2024, 18:00
Zuschauerzahl: 6600"
1,* Matija Spikic,0,0,0.0,0,0.0,0,0,0,0,0,3,25.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
4,* Filip Vistorop,2,0,0.0,2,40.0,1,0,0,1,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
5,* Timothy Reichmuth,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
6,* Aleksandar Capric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
10,* Fynn Hangstein,6,4,80.0,2,85.71,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
11,* Gian Attenhofer,1,1,50.0,0,50.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
12,* Silvio Heinevetter,0,0,0.0,0,0.0,0,0,0,0,0,5,14.29,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
15,* Simone Mengon,4,0,0.0,4,66.67,3,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
17,* Marko Grgic,6,0,0.0,6,75.0,4,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
21,* Moritz Ende,6,0,0.0,6,85.71,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
22,* Justin Kurch,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
27,* Philipp Meyer,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
31,* Bastian Freitag,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
34,* Rok Maric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
39,* Malte Donker,6,0,0.0,6,75.0,1,0,0,1,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
47,* Dustin Kraus,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
52,* Justin Kurch,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
82,* Ivan Snajder,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"07.09.2024, 20:00
Zuschauerzahl: 2775"
1,* Lasse Ludwig,0,0,0.0,0,0.0,0,0,0,0,0,7,33.33,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
3,* Fabian Wiede,0,0,0.0,0,0.0,3,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
5,* Max Darj,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
9,* Jerry Tollbring,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
11,* Lasse Bredekjaer Andersson,7,0,0.0,7,70.0,3,0,1,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
17,* Nils Lichtlein,3,0,0.0,3,100.0,2,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
19,* Mathias Gidsel,12,0,0.0,12,92.31,2,0,0,2,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
20,* Tim Freihöfer,12,6,100.0,6,100.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
25,* Matthes Langhoff,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
26,* Valter Chrintz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
27,* Max Beneke,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
29,* Lukas Herburger,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
34,* Hakun West av Teigum,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
36,* Tobias Reichmann,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
93,* Mijajlo Marsenic,1,0,0.0,1,50.0,0,0,0,1,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
95,* Paul Drux,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
96,* Dejan Milosavljev,1,0,0.0,1,100.0,1,0,0,0,0,6,22.22,Away,Füchse Berlin,"07.09.2024, 20:00
Zuschauerzahl: 2775"
1,* Domenico Ebner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
4,* Andri Mar Runarsson,2,0,0.0,2,50.0,4,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
5,* Simon Ernst,3,0,0.0,3,100.0,1,4,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
7,* Luca Witzke,5,0,0.0,5,62.5,3,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
8,* Lucas Krzikalla,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
9,* Nils Greilich,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
11,* Lukas Binder,4,0,0.0,4,80.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
12,* Kristian Sæverås,0,0,0.0,0,0.0,0,0,0,0,0,10,41.67,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
13,* Matej Klima,7,0,0.0,7,70.0,5,0,1,1,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
14,* Marko Mamic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
18,* Staffan Peter,3,0,0.0,3,75.0,1,0,1,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
24,* Moritz Preuss,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
29,* Friedrich Schmitt,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
32,* Franz Semper,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
33,* Luka Rogan,2,0,0.0,2,66.67,0,1,0,0,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
73,* Viggó Kristjánsson,5,1,100.0,4,71.43,2,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"08.09.2024, 15:00
Zuschauerzahl: 3692"
0,* Luca Tschentscher,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
1,* Luca Krivokapic,0,0,0.0,0,0.0,1,0,0,0,0,3,25.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
2,* Nico Bacani,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
3,* Max Häfner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
5,* Jorge Serrano Villalobos,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
6,* Daniel Fernandez Jimenez,4,1,100.0,3,66.67,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
8,* Nico Schöttle,1,0,0.0,1,25.0,5,2,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
9,* Gianfranco Pribetic,5,0,0.0,5,71.43,1,1,0,2,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
10,* Jonas Truchanovicius,0,0,0.0,0,0.0,0,1,0,1,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
11,* Bruno Reguart Massana,1,0,0.0,1,50.0,2,0,1,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
13,* Achilleas Toskas,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
14,* Ante Ivankovic,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
16,* Miljan Vujovic,0,0,0.0,0,0.0,0,0,0,0,0,5,20.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
17,* Samuel Röthlisberger,2,0,0.0,2,100.0,0,5,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
24,* Lukas Laube,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
25,* Patrick Zieker,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
34,* Kai Häfner,2,0,0.0,2,40.0,3,0,0,0,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
44,* Lenny Rubin,4,0,0.0,4,50.0,1,0,0,1,0,0,0.0,Away,TVB Stuttgart,"08.09.2024, 15:00
Zuschauerzahl: 3692"
1,* Frederik Höler,0,0,0.0,0,0.0,0,0,0,0,0,2,22.22,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
2,* Emil Hansson,0,0,0.0,0,0.0,0,0,0,2,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
5,* Josip Simic,4,0,0.0,4,66.67,0,0,0,2,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
6,* Marvin Siemer,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
7,* Nicolas Paulnsteiner,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
10,* Elias Kofler,3,0,0.0,3,60.0,4,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
12,* Martin Tomovski,0,0,0.0,0,0.0,0,0,0,0,0,7,25.93,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
13,* Ole Schramm,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
14,* Max Günther,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
17,* Jannek Klein,3,0,0.0,3,60.0,4,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
19,* David Cyrill Akakpo,4,0,0.0,4,80.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
22,* Maxim Orlov,6,0,0.0,6,85.71,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
23,* Sergey Gorpishin,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
27,* Nils Fuhrmann,5,3,75.0,2,83.33,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
28,* Marvin Kix,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
35,* Nicholas Schley,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,1. VfL Potsdam,"08.09.2024, 16:30
Zuschauerzahl: 1535"
3,* Nikola Vlahovic,2,0,0.0,2,100.0,1,1,0,1,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
5,* Julius Kühn,3,0,0.0,3,50.0,2,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
7,* Dominik Claus,3,0,0.0,3,100.0,3,0,0,1,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
10,* Tom Wolf,4,1,100.0,3,66.67,1,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
12,* Filip Baranasic,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
13,* Juan de la Peña,3,0,0.0,3,100.0,1,0,1,1,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
14,* Fynn-Luca Nicolaus,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
16,* Fredrik Genz,0,0,0.0,0,0.0,0,0,0,0,0,6,20.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
18,* Fabian Wiederstein,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
19,* Gonzalo Perez Arce,5,0,0.0,5,83.33,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
20,* Paco Barthe,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
24,* Jona Bader,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
31,* Alexander Pfeifer,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
36,* Jonathan Fischer,3,0,0.0,3,75.0,0,0,0,1,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
41,* Till Hermann,3,0,0.0,3,75.0,0,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
64,* Maximilian Hejny,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,SG BBM Bietigheim,"08.09.2024, 16:30
Zuschauerzahl: 1535"
1,* Adam Morawski,0,0,0.0,0,0.0,0,0,0,0,0,11,37.93,Home,MT Melsungen,"12.09.2024, 19:00"
4,* Nikolaj Enderleit,5,0,0.0,5,83.33,4,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
6,* Erik Balenciaga,3,0,0.0,3,75.0,1,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
7,* David Mandic,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
8,* Adrian Sipos,0,0,0.0,0,0.0,0,1,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
10,* Dainis Kristopans,1,0,0.0,1,100.0,5,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
11,* Dimitri Ignatow,3,0,0.0,3,75.0,2,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
13,* Rogerio  Moraes Ferreira,3,0,0.0,3,75.0,0,1,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
16,* Nebojsa Simic,0,0,0.0,0,0.0,0,0,0,0,0,2,28.57,Home,MT Melsungen,"12.09.2024, 19:00"
19,* Elvar Örn Jonsson,2,0,0.0,2,50.0,0,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
21,* Arnar Freyr Arnarsson,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
24,* Alexandre Cavalcanti,3,0,0.0,3,60.0,0,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
33,* Aaron  Mensing,1,0,0.0,1,50.0,1,1,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
71,* Mohamed Amine Darmoul,0,0,0.0,0,0.0,2,0,0,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
73,* Timo Kastening,5,0,0.0,5,62.5,0,0,1,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
83,* Ian Barrufet,2,0,0.0,2,50.0,0,0,1,0,0,0,0.0,Home,MT Melsungen,"12.09.2024, 19:00"
2,* Emil Hansson,1,0,0.0,1,100.0,2,0,0,2,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
5,* Josip Simic,6,0,0.0,6,75.0,0,0,0,1,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
6,* Marvin Siemer,2,1,50.0,1,66.67,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
7,* Nicolas Paulnsteiner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
10,* Elias Kofler,3,0,0.0,3,50.0,5,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
12,* Martin Tomovski,0,0,0.0,0,0.0,0,0,0,0,0,5,20.83,Away,1. VfL Potsdam,"12.09.2024, 19:00"
13,* Ole Schramm,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
14,* Max Günther,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
17,* Jannek Klein,4,0,0.0,4,57.14,1,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
19,* David Cyrill Akakpo,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
22,* Maxim Orlov,1,0,0.0,1,25.0,2,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
23,* Sergey Gorpishin,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
27,* Nils Fuhrmann,3,2,100.0,1,100.0,0,0,0,1,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
28,* Marvin Kix,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
35,* Nicholas Schley,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,1. VfL Potsdam,"12.09.2024, 19:00"
77,* Mark Ferjan,0,0,0.0,0,0.0,0,0,0,0,0,6,33.33,Away,1. VfL Potsdam,"12.09.2024, 19:00"
4,* Domagoj Duvnjak,3,0,0.0,3,50.0,5,1,0,1,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
7,* Magnus Landin Jacobsen,3,0,0.0,3,75.0,1,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
11,* Petter Øverby,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
17,* Patrick Wiencek,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
19,* Henri Pabst,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
21,* Eric Johansson,6,0,0.0,6,85.71,4,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
23,* Rune Dahmke,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
24,* Lukas Zerbe,4,0,0.0,4,50.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
25,* Linus Kutz,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
33,* Andreas Wolff,0,0,0.0,0,0.0,0,0,0,0,0,11,36.67,Home,THW Kiel,"12.09.2024, 19:00"
34,* Samir Bellahcene,0,0,0.0,0,0.0,0,0,0,0,0,2,33.33,Home,THW Kiel,"12.09.2024, 19:00"
45,* Emil Wernsdorf  Madsen,9,5,100.0,4,75.0,1,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
61,* Hendrik Pekeler,3,0,0.0,3,75.0,2,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
91,* Bence Imre,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,THW Kiel,"12.09.2024, 19:00"
2,* Oskar Neudeck,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
5,* Rutger ten Velde,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
7,* Victor Klöve,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
9,* Andreas Flodman,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
12,* Julian Buchele,0,0,0.0,0,0.0,0,0,0,0,0,5,35.71,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
13,* Josip Sarac,2,0,0.0,2,50.0,0,1,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
16,* Tibor Ivanisevic,0,0,0.0,0,0.0,0,0,0,0,0,5,18.52,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
20,* Ludvig Hallbäck,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
22,* Erik Persson,6,0,0.0,6,75.0,1,0,0,1,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
24,* Marcel Schiller,1,1,50.0,0,25.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
25,* Ludvig Jurmala Aström,3,0,0.0,3,60.0,0,0,0,0,0,0,0.0,Away,FRISCH AUF! Göppingen,"12.09.2024, 19:00"
